EF_RS16195	36	99.86399999999999	738	1	0	1	738	3174	2437	0.0	1358.0
LSL_RS09835	78	98.77799999999999	573	7	0	1	573	4359	3787	0.0	1020.0
LSL_RS09840	78	98.58200000000001	705	10	0	1	705	3642	2938	0.0	1247.0
LSL_RS09855	78	96.581	234	8	0	1	234	2474	2241	4.939999999999999e-109	388.0
LSL_RS09860	78	98.26799999999999	1905	33	0	1	1905	2043	139	0.0	3336.0
MCCL_RS11315	36	99.729	738	2	0	1	738	3174	2437	0.0	1352.0
SERP_RS00050	67	100.0	318	0	0	1	318	2102	2419	6.289999999999998e-169	588.0
SERP_RS00055	67	100.0	795	0	0	1	795	1032	1826	0.0	1469.0
SERP_RS00060	67	100.0	543	0	0	1	543	397	939	0.0	1003.0
SERP_RS00070	110	99.86399999999999	735	1	0	1	735	900	166	0.0	1352.0
LACR_RS12830	70	97.65100000000001	681	16	0	1	681	2616	1936	0.0	1170.0
LACR_RS12945	70	98.385	681	11	0	1	681	2616	1936	0.0	1197.0
LACR_RS13000	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
LACR_RS13015	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
LACR_RS13075	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
LACR_RS13320	70	98.09100000000001	681	13	0	1	681	2616	1936	0.0	1186.0
LACR_RS13335	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
USA300HOU_RS15650	67	99.65100000000001	573	1	1	1	572	2102	2674	0.0	1046.0
LLKF_RS12845	70	98.194	609	11	0	1	609	2577	1969	0.0	1064.0
LLKF_RS12925	70	98.53200000000001	681	10	0	1	681	2616	1936	0.0	1203.0
LLKF_RS12985	70	98.046	614	12	0	6	619	2569	1956	0.0	1068.0
LCK_RS09245	125	97.992	498	10	0	1	498	536	39	0.0	865.0
LM5578_RS15710	70	99.065	642	6	0	1	642	2577	1936	0.0	1153.0
HN6_RS10010	78	98.95299999999999	573	6	0	1	573	4359	3787	0.0	1026.0
HN6_RS10015	78	98.723	705	8	1	1	704	3642	2938	0.0	1251.0
HN6_RS10040	78	98.53	1905	28	0	1	1905	2043	139	0.0	3363.0
HMPREF0351_RS13055	80	100.0	1377	0	0	1	1377	3750	2374	0.0	2543.0
HMPREF0351_RS13095	77	100.0	276	0	0	1	276	429	154	1.2099999999999997e-145	510.0
HMPREF0351_RS13100	77	100.0	954	0	0	1	954	1354	401	0.0	1762.0
HMPREF0351_RS13105	77	100.0	1494	0	0	1	1494	1966	3459	0.0	2760.0
HMPREF0351_RS13110	77	100.0	297	0	0	1	297	3594	3890	2.7599999999999995e-157	549.0
HMPREF0351_RS13120	77	99.883	852	1	0	1	852	3991	4842	0.0	1568.0
HMPREF0351_RS13125	77	99.296	284	0	1	1	282	4863	5146	3.439999999999999e-146	512.0
HMPREF0351_RS13135	80	99.921	1263	1	0	1	1263	1810	548	0.0	2327.0
HMPREF0351_RS13160	42	100.0	315	0	0	1	315	5889	6203	2.899999999999999e-167	582.0
HMPREF0351_RS13165	42	100.0	387	0	0	1	387	6219	6605	0.0	715.0
HMPREF0351_RS13170	42	100.0	1386	0	0	1	1386	6634	8019	0.0	2560.0
HMPREF0351_RS13175	42	100.0	153	0	0	1	153	8022	8174	1.4899999999999997e-77	283.0
HMPREF0351_RS13180	42	100.0	1206	0	0	1	1206	8197	9402	0.0	2228.0
HMPREF0351_RS13195	42	100.0	498	0	0	1	498	9783	10280	0.0	920.0
HMPREF0351_RS13200	42	100.0	507	0	0	1	507	10255	10761	0.0	937.0
HMPREF0351_RS13205	42	100.0	2448	0	0	1	2448	10745	13192	0.0	4521.0
HMPREF0351_RS13210	42	99.954	2178	1	0	1	2178	13195	15372	0.0	4017.0
HMPREF0351_RS13215	42	100.0	1002	0	0	1	1002	15369	16370	0.0	1851.0
HMPREF0351_RS13220	42	100.0	911	0	0	1	911	16367	17277	0.0	1683.0
HMPREF0351_RS13225	120	100.0	117	0	0	1	117	74	190	1.13e-57	217.0
HMPREF0351_RS13235	67	100.0	336	0	0	1	336	65	400	6.579999999999998e-179	621.0
HMPREF0351_RS13320	97	99.92	1251	1	0	1	1251	399	1649	0.0	2305.0
HMPREF0351_RS13460	67	100.0	573	0	0	1	573	2102	2674	0.0	1059.0
HMPREF0351_RS13495	36	100.0	246	0	0	1	246	1143	898	5.0699999999999985e-129	455.0
HMPREF0351_RS13500	36	100.0	666	0	0	1	666	1844	1179	0.0	1230.0
HMPREF0351_RS13505	36	100.0	261	0	0	1	261	2267	2007	2.4799999999999993e-137	483.0
HMPREF0351_RS13505	36	99.23100000000001	260	2	0	2	261	4065	3806	1.9299999999999994e-133	470.0
HMPREF0351_RS13510	36	100.0	738	0	0	1	738	3174	2437	0.0	1363.0
HMPREF0351_RS13520	36	100.0	168	0	0	1	168	3672	3505	7.599999999999999e-86	311.0
HMPREF0351_RS13525	36	100.0	189	0	0	1	189	3994	3806	1.8399999999999995e-97	350.0
HMPREF0351_RS13525	36	98.94200000000001	189	2	0	1	189	2195	2007	3.979999999999999e-94	339.0
HMPREF0351_RS13540	101	100.0	1188	0	0	1	1188	1358	171	0.0	2194.0
HMPREF0351_RS13635	67	100.0	282	0	0	1	282	2102	2383	5.7099999999999985e-149	521.0
HMPREF0351_RS13655	53	95.744	2373	101	0	1	2373	12584	10212	0.0	3823.0
HMPREF0351_RS13800	68	98.538	342	5	0	1	342	820	479	6.749999999999998e-174	604.0
HMPREF0351_RS13805	68	98.198	333	6	0	1	333	1771	1439	3.0799999999999995e-167	582.0
HMPREF0351_RS13810	68	98.655	1041	14	0	1	1041	3635	2595	0.0	1845.0
HMPREF0351_RS15190	68	100.0	141	0	0	1	141	5524	5664	6.3499999999999984e-71	261.0
HMPREF0351_RS13825	68	99.60799999999999	255	1	0	1	255	5924	6178	2.4299999999999998e-132	466.0
HMPREF0351_RS13830	68	99.057	318	3	0	1	318	6179	6496	6.339999999999998e-164	571.0
HMPREF0351_RS13840	70	99.62100000000001	264	1	0	1	264	5793	5530	2.509999999999999e-137	483.0
HMPREF0351_RS13845	70	99.634	273	1	0	1	273	5530	5258	2.5799999999999996e-142	499.0
HMPREF0351_RS13855	70	99.119	681	6	0	1	681	2616	1936	0.0	1225.0
HMPREF0351_RS13915	93	100.0	1548	0	0	1	1548	722	2269	0.0	2859.0
HMPREF0351_RS13920	93	100.0	354	0	0	1	354	267	620	0.0	654.0
HMPREF0351_RS13925	93	100.0	195	0	0	1	195	83	277	8.799999999999998e-101	361.0
HMPREF0351_RS15195	101	99.54	652	0	3	1	651	820	171	0.0	1184.0
HMPREF0351_RS15200	101	99.686	636	1	1	1	636	1358	724	0.0	1162.0
HMPREF0351_RS14005	70	100.0	330	0	0	1	330	5181	4852	1.3999999999999997e-175	610.0
HMPREF0351_RS14010	70	99.65299999999999	288	1	0	1	288	4862	4575	1.2499999999999997e-150	527.0
HMPREF0351_RS14015	70	99.883	858	1	0	1	858	4289	3432	0.0	1580.0
HMPREF0351_RS14020	70	100.0	549	0	0	1	549	3431	2883	0.0	1014.0
HMPREF0351_RS14085	100	99.23	1299	7	3	1	1299	123	1418	0.0	2340.0
HMPREF0351_RS14100	20	99.583	960	4	0	1	960	13917	14876	0.0	1751.0
HMPREF0351_RS14115	90	100.0	519	0	0	1	519	1043	1561	0.0	959.0
HMPREF0351_RS14120	44	99.829	1170	2	0	1	1170	13822	12653	0.0	2150.0
HMPREF0351_RS14125	44	100.0	861	0	0	1	861	14060	14920	0.0	1591.0
HMPREF0351_RS14130	44	100.0	828	0	0	1	828	14932	15759	0.0	1530.0
HMPREF0351_RS14135	44	99.882	849	1	0	1	849	15774	16622	0.0	1563.0
HMPREF0351_RS14140	44	100.0	396	0	0	1	396	16632	17027	0.0	732.0
HMPREF0351_RS14165	44	98.53399999999999	614	9	0	1	614	7978	7365	0.0	1085.0
HMPREF0351_RS14175	93	99.74	384	1	0	1	384	267	650	0.0	704.0
HMPREF0351_RS14185	102	99.76899999999999	1296	3	0	1	1296	1378	83	0.0	2377.0
HMPREF0351_RS14195	74	100.0	735	0	0	1	735	5239	4505	0.0	1358.0
HMPREF0351_RS14200	74	99.915	1170	1	0	1	1170	4489	3320	0.0	2156.0
HMPREF0351_RS14205	74	99.9	996	1	0	1	996	3304	2309	0.0	1834.0
HMPREF0351_RS14210	74	100.0	927	0	0	1	927	2230	1304	0.0	1712.0
HMPREF0351_RS14215	74	99.92	1251	1	0	1	1251	1285	35	0.0	2305.0
HMPREF0351_RS14225	102	99.92299999999999	1296	1	0	1	1296	1378	83	0.0	2388.0
HMPREF0351_RS14230	100	99.76899999999999	1298	0	3	1	1297	123	1418	0.0	2377.0
HMPREF0351_RS14235	95	99.90799999999999	1086	1	0	1	1086	1179	94	0.0	2001.0
HMPREF0351_RS14305	99	97.67399999999999	387	9	0	1	387	469	83	0.0	665.0
HMPREF0351_RS14315	93	99.806	1550	0	2	1	1549	722	2269	0.0	2843.0
HMPREF0351_RS14330	94	100.0	237	0	0	1	237	2170	1934	4.899999999999999e-124	438.0
HMPREF0351_RS14340	44	99.92399999999999	1320	1	0	1	1320	11009	12328	0.0	2433.0
HMPREF0351_RS14345	44	100.0	654	0	0	1	654	10359	11012	0.0	1208.0
HMPREF0351_RS14415	99	95.96700000000001	1215	49	0	1	1215	1297	83	0.0	1973.0
HMPREF0351_RS14420	102	99.846	1296	2	0	1	1296	1378	83	0.0	2383.0
HMPREF0351_RS14475	85	99.927	1377	1	0	1	1377	1840	464	0.0	2538.0
HMPREF0351_RS14480	85	100.0	657	0	0	1	657	2496	1840	0.0	1214.0
HMPREF0351_RS14485	85	99.844	1278	2	0	1	1278	3783	2506	0.0	2350.0
HMPREF0351_RS14490	85	100.0	156	0	0	1	156	3957	3802	3.27e-79	289.0
HMPREF0351_RS14505	105	99.816	543	1	0	1	543	1050	508	0.0	998.0
HMPREF0351_RS14540	98	100.0	555	0	0	1	555	543	1097	0.0	1026.0
HMPREF0351_RS14560	69	100.0	111	0	0	1	111	163	273	2.29e-54	206.0
HMPREF0351_RS14565	100	99.76899999999999	1296	3	0	1	1296	123	1418	0.0	2377.0
HMPREF0351_RS14570	69	99.79	477	1	0	1	477	846	370	0.0	876.0
HMPREF0351_RS14575	69	99.93299999999999	1503	1	0	1	1503	2361	859	0.0	2771.0
HMPREF0351_RS14580	69	100.0	690	0	0	1	690	3064	2375	0.0	1275.0
HMPREF0351_RS14585	69	100.0	819	0	0	1	819	3225	4043	0.0	1513.0
HMPREF0351_RS15230	69	100.0	231	0	0	1	231	4273	4503	1.0299999999999999e-120	427.0
HMPREF0351_RS14600	102	99.846	1296	2	0	1	1296	1378	83	0.0	2383.0
HMPREF0351_RS14605	71	99.542	873	4	0	1	873	5006	5878	0.0	1591.0
HMPREF0351_RS14610	22	100.0	960	0	0	1	960	38650	37691	0.0	1773.0
HMPREF0351_RS14855	53	95.556	180	8	0	1	180	1549	1370	3.849999999999999e-79	289.0
HMPREF0351_RS14860	53	98.63	438	6	0	1	438	2431	1994	0.0	776.0
HMPREF0351_RS14865	53	99.206	252	2	0	1	252	2698	2447	5.199999999999999e-129	455.0
HMPREF0351_RS14870	53	97.585	207	5	0	1	207	2904	2698	4.379999999999998e-99	355.0
HMPREF0351_RS14880	53	100.0	145	0	0	1	145	3739	3883	3.9199999999999996e-73	268.0
HMPREF0351_RS14885	53	98.06200000000001	258	4	1	1	258	4298	4042	8.929999999999997e-127	448.0
HMPREF0351_RS14890	53	96.09100000000001	486	19	0	1	486	4805	4320	0.0	793.0
LAC30SC_RS10415	36	99.59299999999999	738	3	0	1	738	3174	2437	0.0	1347.0
CVCAS_RS12365	70	98.094	682	12	1	1	682	2616	1936	0.0	1186.0
CVCAS_RS12390	70	97.84899999999999	651	14	0	1	651	2616	1966	0.0	1125.0
CVCAS_RS12975	70	98.947	285	3	0	16	300	2220	1936	1.3199999999999996e-145	510.0
LIN_RS15705	70	99.119	681	6	0	1	681	2616	1936	0.0	1225.0
SGGBAA2069_RS11795	80	98.001	1351	27	0	54	1404	3724	2374	0.0	2346.0
LMOSLCC2372_RS15320	70	98.738	317	4	0	1	317	2577	2261	1.0599999999999997e-161	564.0
LLH_RS13130	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
LLH_RS13250	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
LLH_RS13265	70	98.09100000000001	681	13	0	1	681	2616	1936	0.0	1186.0
LLH_RS12955	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
LLH_RS13010	70	97.79700000000001	681	15	0	1	681	2616	1936	0.0	1175.0
SINF_RS10155	70	96.476	681	23	1	1	680	2616	1936	0.0	1123.0
EFAU004_RS14455	68	97.898	333	7	0	1	333	1771	1439	1.4299999999999995e-165	577.0
EFAU004_RS14465	68	97.661	342	8	0	1	342	820	479	6.799999999999998e-169	588.0
EFAU004_RS14620	53	96.368	468	16	1	1	468	12584	12118	0.0	769.0
EFAU004_RS14625	53	98.786	1812	22	0	1	1812	12023	10212	0.0	3225.0
EFAU004_RS14650	53	96.77799999999999	900	29	0	1	900	5707	4808	0.0	1502.0
EFAU004_RS14665	53	96.429	196	7	0	1	196	2904	2709	1.1899999999999999e-89	324.0
EFAU004_RS14670	53	96.119	438	17	0	1	438	2431	1994	0.0	715.0
EFAU004_RS14780	81	96.14299999999999	363	14	0	1	363	2698	2336	1.5599999999999996e-170	593.0
EFAU004_RS14795	81	100.0	234	0	0	1	234	3353	3120	2.2499999999999994e-122	433.0
EFAU004_RS14800	81	98.113	318	6	0	1	318	3019	2702	6.379999999999998e-159	555.0
EFAU004_RS14805	81	96.133	362	14	0	2	363	2697	2336	5.5999999999999984e-170	592.0
EFAU004_RS14810	81	97.881	1416	30	0	1	1416	2115	700	0.0	2449.0
EFD32_RS16560	42	99.415	171	1	0	1	171	5445	5275	7.759999999999998e-86	311.0
EFD32_RS15025	36	99.86399999999999	738	1	0	1	738	3174	2437	0.0	1358.0
SMA_RS10580	70	97.35700000000001	681	18	0	1	681	2616	1936	0.0	1158.0
UC509_RS12145	70	97.944	681	14	0	1	681	2616	1936	0.0	1181.0
UC509_RS12195	70	98.238	681	12	0	1	681	2616	1936	0.0	1192.0
UC509_RS12250	70	98.238	681	12	0	1	681	2616	1936	0.0	1192.0
UC509_RS12795	70	97.345	113	3	0	1	113	2616	2504	1.8399999999999998e-50	193.0
UC509_RS13020	70	97.29700000000001	111	3	0	1	111	2046	1936	2.31e-49	189.0
UC509_RS11415	70	98.09100000000001	681	13	0	1	681	2616	1936	0.0	1186.0
UC509_RS11430	70	97.50399999999999	681	17	0	1	681	2616	1936	0.0	1164.0
A284_RS25035	67	100.0	189	0	0	1	189	2122	1934	1.8399999999999995e-97	350.0
A284_RS24480	67	100.0	460	0	0	1	460	2102	2561	0.0	850.0
A284_RS25175	67	100.0	216	0	0	1	216	2459	2674	2.0899999999999995e-112	399.0
M7W_RS12685	70	100.0	273	0	0	1	273	5530	5258	5.559999999999998e-144	505.0
M7W_RS12690	70	100.0	264	0	0	1	264	5793	5530	5.399999999999999e-139	488.0
M7W_RS12750	41	99.33	597	4	0	1	597	1005	409	0.0	1081.0
M7W_RS12755	41	100.0	207	0	0	1	207	1232	1026	2.0099999999999996e-107	383.0
M7W_RS12760	41	99.928	1395	1	0	1	1395	2641	1247	0.0	2571.0
M7W_RS12765	41	100.0	681	0	0	1	681	3321	2641	0.0	1258.0
M7W_RS12770	41	99.74700000000001	1584	4	0	1	1584	4932	3349	0.0	2904.0
M7W_RS12775	41	99.556	225	1	0	1	225	5167	4943	1.0099999999999999e-115	411.0
M7W_RS15405	41	100.0	132	0	0	1	132	5337	5468	5.969999999999999e-66	244.0
M7W_RS12780	41	100.0	210	0	0	1	210	6018	5809	4.379999999999998e-109	388.0
M7W_RS12785	41	99.796	2451	5	0	1	2451	8485	6035	0.0	4499.0
M7W_RS12790	41	99.727	366	1	0	1	366	8834	8469	0.0	671.0
M7W_RS12795	41	99.837	615	1	0	1	615	9464	8850	0.0	1131.0
M7W_RS12800	41	100.0	804	0	0	1	804	9620	10423	0.0	1485.0
M7W_RS12805	41	100.0	225	0	0	1	225	10407	10631	2.1699999999999995e-117	416.0
M7W_RS12810	41	100.0	180	0	0	1	180	10634	10813	1.7499999999999996e-92	333.0
M7W_RS15410	41	99.734	753	2	0	1	753	11679	10927	0.0	1380.0
M7W_RS15415	41	100.0	714	0	0	1	714	12477	11764	0.0	1319.0
M7W_RS12820	41	100.0	1284	0	0	1	1284	14471	13188	0.0	2372.0
M7W_RS12825	41	99.51	408	2	0	1	408	15057	14650	0.0	743.0
M7W_RS12830	41	99.93299999999999	1500	1	0	1	1500	15329	16828	0.0	2765.0
M7W_RS12835	41	99.62799999999999	537	2	0	1	537	16983	17519	0.0	981.0
M7W_RS15420	41	99.51700000000001	207	1	0	1	207	18047	17841	9.339999999999996e-106	377.0
M7W_RS12845	41	99.63799999999999	276	1	0	1	276	18332	18057	5.619999999999998e-144	505.0
M7W_RS12850	41	100.0	267	0	0	1	267	18701	18435	1.1699999999999997e-140	494.0
M7W_RS12865	88	99.816	543	1	0	1	543	2275	2817	0.0	998.0
M7W_RS12870	88	99.819	552	1	0	1	552	1411	1962	0.0	1014.0
M7W_RS12875	88	100.0	618	0	0	1	618	554	1171	0.0	1142.0
M7W_RS12880	88	100.0	363	0	0	1	363	175	537	0.0	671.0
M7W_RS12885	78	97.007	1938	19	14	1	1932	2043	139	0.0	3221.0
M7W_RS12890	78	100.0	234	0	0	1	234	2474	2241	2.2499999999999994e-122	433.0
M7W_RS12905	78	99.85799999999999	705	1	0	1	705	3642	2938	0.0	1297.0
M7W_RS12910	78	99.476	573	3	0	1	573	4359	3787	0.0	1042.0
M7W_RS12920	79	100.0	360	0	0	1	360	3977	3618	0.0	665.0
M7W_RS12925	79	99.87799999999999	819	1	0	1	819	2727	3545	0.0	1507.0
M7W_RS12930	79	100.0	432	0	0	1	432	1882	2313	0.0	798.0
M7W_RS12935	79	99.667	300	1	0	1	300	1781	1482	2.789999999999999e-157	549.0
M7W_RS12940	79	100.0	651	0	0	1	651	787	1437	0.0	1203.0
M7W_RS12945	99	98.92	1296	13	1	1	1295	1378	83	0.0	2314.0
M7W_RS12955	75	100.0	393	0	0	1	393	5198	5590	0.0	726.0
M7W_RS12960	75	99.663	891	3	0	1	891	4311	5201	0.0	1629.0
M7W_RS12965	75	100.0	465	0	0	1	465	3847	4311	0.0	859.0
M7W_RS12970	75	100.0	675	0	0	1	675	3101	3775	0.0	1247.0
M7W_RS12975	75	100.0	405	0	0	1	405	2495	2899	0.0	749.0
M7W_RS12980	75	98.947	570	0	1	1	564	1910	2479	0.0	1014.0
M7W_RS12995	75	99.31	435	3	0	1	435	3341	3775	0.0	787.0
M7W_RS13010	68	99.686	318	1	0	1	318	6179	6496	2.929999999999999e-167	582.0
M7W_RS13015	68	99.21600000000001	255	2	0	1	255	5924	6178	1.1299999999999996e-130	460.0
M7W_RS15425	68	99.291	141	1	0	1	141	5524	5664	2.9499999999999996e-69	255.0
