contig_name,plasmid_score,chromosome_score,predicted_label
59,0.14070687,0.96891516,Chromosome
24,0.16252828,0.87205553,Chromosome
20,0.09985653,0.93197,Chromosome
63,0.7311739,0.2753189,Plasmid
56,0.69601655,0.4306765,Plasmid
64,0.7294394,0.27033898,Plasmid
29,0.081703365,0.9990783,Chromosome
40,0.57260716,0.4075881,Plasmid
45,0.61119026,0.52657086,Ambiguous
51,0.37707844,0.8280975,Chromosome
22,0.27404442,0.75512147,Chromosome
4,0.00019252006,0.9998703,Chromosome
58,0.399805,0.8257269,Chromosome
26,0.2601124,0.79645497,Chromosome
8,7.843049e-05,0.9999578,Chromosome
35,0.2795454,0.98161423,Chromosome
16,5.5657456e-05,0.99997115,Chromosome
1,4.3387992e-08,1.0,Chromosome
74,0.6460318,0.48529986,Plasmid
49,0.78630996,0.22872624,Plasmid
34,0.749245,0.3322567,Plasmid
50,0.7829539,0.23333888,Plasmid
55,0.8106011,0.2602292,Plasmid
61,0.7838399,0.23257455,Plasmid
72,0.5808028,0.41123876,Plasmid
71,0.12548128,0.92226857,Chromosome
66,0.25262532,0.9458041,Chromosome
62,0.0742364,0.98369783,Chromosome
53,0.7629698,0.3381168,Plasmid
43,0.7536936,0.33918,Plasmid
46,0.57740825,0.5504829,Ambiguous
33,0.21077761,0.9725515,Chromosome
2,3.7885107e-07,0.9999999,Chromosome
12,3.0397865e-05,0.9999869,Chromosome
65,0.057727605,0.99992776,Chromosome
9,2.0062444e-05,0.9999887,Chromosome
31,0.23536034,0.7613612,Chromosome
32,0.6219048,0.9708853,Ambiguous
21,0.6921433,0.310619,Plasmid
17,0.014589673,0.98864347,Chromosome
44,0.0227318,0.999116,Chromosome
39,0.5588221,0.42353675,Plasmid
67,0.5422136,0.683409,Ambiguous
28,0.05128586,0.9990582,Chromosome
57,0.011647564,0.9930113,Chromosome
10,0.00040602736,0.99989235,Chromosome
38,0.05610059,0.9973688,Chromosome
47,0.06624036,0.99671954,Chromosome
48,0.04995658,0.98946863,Chromosome
30,0.08382108,0.99476296,Chromosome
36,0.60642374,0.37875342,Plasmid
37,0.60795665,0.36933237,Plasmid
11,2.1279e-05,0.9999889,Chromosome
7,1.0417276e-05,0.99999523,Chromosome
14,5.9125035e-05,0.9999732,Chromosome
13,0.00022994672,0.99986374,Chromosome
42,0.037985053,0.9976052,Chromosome
60,0.7797858,0.23929018,Plasmid
69,0.5706342,0.42792258,Plasmid
70,0.107421495,0.92701286,Chromosome
5,0.00011797072,0.99992514,Chromosome
18,0.056394894,0.96137774,Chromosome
25,0.5471396,0.42945123,Plasmid
27,0.46273673,0.5168331,Chromosome
52,0.011853076,0.9948035,Chromosome
54,0.018983768,0.9934876,Chromosome
68,0.05269339,0.9891263,Chromosome
73,0.07815053,0.9775719,Chromosome
15,0.00031299097,0.99980444,Chromosome
3,1.2240548e-05,0.9999927,Chromosome
23,0.0021276635,0.9985322,Chromosome
6,3.1456284e-06,0.99999833,Chromosome
41,0.0807962,0.9540927,Chromosome
19,0.009675872,0.9941269,Chromosome
