contig_name,plasmid_score,chromosome_score,predicted_label
23,0.25204974,0.99661934,Chromosome
52,0.28485504,0.9304684,Chromosome
31,0.26434323,0.75952595,Chromosome
10,0.0014234111,0.99923027,Chromosome
42,0.40944743,0.7781052,Chromosome
22,0.0017311068,0.9999776,Chromosome
61,0.13012375,0.9590761,Chromosome
34,0.10428154,0.91822624,Chromosome
36,0.1853124,0.8659103,Chromosome
53,0.23572466,0.9732144,Chromosome
44,0.8872833,0.2477557,Plasmid
48,0.22414199,0.80308604,Chromosome
40,0.8658318,0.18806364,Plasmid
41,0.8791382,0.19200674,Plasmid
51,0.085949175,0.98073775,Chromosome
20,0.11471487,0.9178412,Chromosome
32,0.13207461,0.978285,Chromosome
43,0.6749752,0.27279878,Plasmid
65,0.08231303,0.98368376,Chromosome
46,0.7292308,0.429644,Plasmid
21,0.5308924,0.4642421,Plasmid
17,0.71694183,0.28173366,Plasmid
55,0.0024487588,0.99949324,Chromosome
54,0.0035853682,0.99999166,Chromosome
56,0.12053623,0.90999776,Chromosome
1,7.591489e-10,1.0,Chromosome
11,0.0002283932,0.9998716,Chromosome
49,0.30310747,0.93444645,Chromosome
25,0.2792587,0.74886,Chromosome
66,0.28516054,0.8119553,Chromosome
16,0.005799348,0.9937735,Chromosome
27,0.2967249,0.7409745,Chromosome
62,0.11757211,0.9123935,Chromosome
6,8.543224e-05,0.999894,Chromosome
19,0.0016977626,0.9992549,Chromosome
9,3.4303182e-05,0.99998,Chromosome
57,0.2858524,0.9077868,Chromosome
14,0.0029211699,0.99808806,Chromosome
12,0.027348742,0.968573,Chromosome
39,0.12298803,0.9040396,Chromosome
24,0.0034460006,0.9999182,Chromosome
45,0.05411208,0.98721945,Chromosome
64,0.079760924,0.941041,Chromosome
37,0.005215134,0.9994455,Chromosome
13,0.00041531594,0.99968994,Chromosome
2,7.897717e-08,1.0,Chromosome
47,0.23533852,0.7909553,Chromosome
26,0.14514263,0.8705041,Chromosome
4,1.8757239e-05,0.9999887,Chromosome
15,0.0038085824,0.9973978,Chromosome
60,0.8596695,0.341326,Plasmid
7,0.00017804148,0.9999002,Chromosome
38,0.13908891,0.955296,Chromosome
5,3.246589e-05,0.9999652,Chromosome
28,0.033576008,0.9822067,Chromosome
29,0.032173257,0.9831308,Chromosome
59,0.0005175277,0.99981254,Chromosome
3,8.151604e-08,1.0,Chromosome
50,0.7096616,0.4558368,Plasmid
63,0.9037659,0.23246394,Plasmid
30,0.85124516,0.5036481,Ambiguous
58,0.012885018,0.9966923,Chromosome
18,0.10082298,0.897173,Chromosome
8,3.000107e-05,0.9999833,Chromosome
35,0.07264587,0.9562656,Chromosome
33,0.10941546,0.9234926,Chromosome
