contig_name,plasmid_score,chromosome_score,predicted_label
43,0.02890099,0.9994017,Chromosome
22,0.0012259522,0.9991271,Chromosome
27,0.020230733,0.9804113,Chromosome
17,0.03941458,0.9746781,Chromosome
37,0.46652758,0.9997936,Chromosome
62,0.19750439,0.9109595,Chromosome
8,0.0016934797,0.9990282,Chromosome
18,0.23926465,0.8138627,Chromosome
39,0.011451078,0.9997029,Chromosome
54,0.029000318,0.9894555,Chromosome
64,0.0002655468,0.9999906,Chromosome
9,0.00076780474,0.99961483,Chromosome
36,0.4265608,0.9998746,Chromosome
71,0.35536703,0.83878976,Chromosome
51,0.44777337,0.54478,Chromosome
42,0.3337578,0.6548991,Chromosome
49,0.00013369955,0.99999225,Chromosome
65,0.073029526,0.9873224,Chromosome
68,0.39366177,0.8825373,Chromosome
58,0.32930797,0.8186705,Chromosome
30,0.47899562,0.48245528,not_labelled
7,1.5737576e-05,0.99999166,Chromosome
63,0.016118536,0.9998155,Chromosome
34,0.21179417,0.8163288,Chromosome
40,0.25741643,0.75898796,Chromosome
20,0.16329217,0.9831976,Chromosome
11,0.000445986,0.99980015,Chromosome
48,0.0004078487,0.99999714,Chromosome
59,0.06528042,0.9917693,Chromosome
44,0.124653175,0.9888552,Chromosome
5,5.363921e-06,0.9999974,Chromosome
29,0.5537419,0.48427814,Plasmid
15,0.041494265,0.9491714,Chromosome
10,0.14240162,0.8821011,Chromosome
2,0.00014068428,0.9999155,Chromosome
69,0.007876799,0.9984864,Chromosome
1,4.441149e-07,0.99999964,Chromosome
14,0.0012393025,0.9993173,Chromosome
38,0.86387926,0.33665788,Plasmid
28,0.86471283,0.16398452,Plasmid
66,0.03215335,0.9927159,Chromosome
21,0.00059148483,0.99971503,Chromosome
4,6.257275e-05,0.9999652,Chromosome
13,0.013840342,0.9912527,Chromosome
67,0.2791215,0.8843997,Chromosome
56,0.2874343,0.7393871,Chromosome
55,0.29472598,0.727868,Chromosome
70,0.31157428,0.8183823,Chromosome
60,0.17926589,0.85222834,Chromosome
50,0.00017909422,0.9999989,Chromosome
24,0.0073844497,0.99590117,Chromosome
41,0.5284071,0.41730556,Plasmid
61,0.4640462,0.57407534,Chromosome
6,0.00018921106,0.9998951,Chromosome
25,0.46394068,0.5622998,Chromosome
26,0.0037730306,0.9979639,Chromosome
12,0.049236253,0.93891966,Chromosome
35,0.0040530767,0.99993277,Chromosome
72,0.36019954,0.877525,Chromosome
19,0.023054887,0.9856425,Chromosome
57,0.28319094,0.7379942,Chromosome
53,0.08177735,0.98564446,Chromosome
46,0.0708592,0.9925015,Chromosome
33,0.006689108,0.9965538,Chromosome
31,1.0,6.3907555e-19,Plasmid
16,0.05684244,0.9314289,Chromosome
23,0.29228216,0.6270597,Chromosome
45,0.0009363984,0.9999883,Chromosome
3,7.453334e-05,0.9999113,Chromosome
52,0.5065995,0.5055085,Ambiguous
47,0.3197742,0.70718,Chromosome
32,0.5696334,0.38316303,Plasmid
