gene3_ermB	65	99.86399999999999	738	1	0	1	738	1242	505	0.0	1358.0
AR446_08740	114	100.0	795	0	0	1	795	167	961	0.0	1469.0
Q783_12185	69	95.455	330	15	0	1	330	5711	6040	1.4799999999999997e-150	527.0
NY10_2599	69	96.694	363	11	1	1	363	5406	5045	2.6399999999999994e-173	603.0
AN232_30680	65	99.458	738	4	0	1	738	1242	505	0.0	1341.0
AN232_30685	65	96.226	106	4	0	1	106	500	395	6.609999999999999e-45	174.0
pCpb2-CP1_70	65	99.729	738	2	0	37	774	1242	505	0.0	1352.0
LIANG_13545	24	98.71799999999999	390	2	3	1	387	4605	4994	0.0	689.0
LIANG_13550	24	99.412	510	3	0	1	510	5136	5645	0.0	926.0
LIANG_13555	24	99.399	333	2	0	1	333	6469	6801	6.709999999999998e-174	604.0
LIANG_13565	24	95.0	240	12	0	1	240	7875	8114	1.1199999999999996e-105	377.0
LIANG_13580	24	98.512	672	10	0	1	672	8450	9121	0.0	1186.0
LIANG_13585	24	97.774	1977	44	0	1	1977	9174	11150	0.0	3408.0
LIANG_13590	24	99.602	753	3	0	1	753	11165	11917	0.0	1375.0
LIANG_13595	24	98.163	762	8	1	1	756	11933	12694	0.0	1325.0
LIANG_13600	24	99.234	261	2	0	1	261	12707	12967	5.479999999999999e-134	472.0
LIANG_13605	24	99.33	2091	14	0	1	2091	12964	15054	0.0	3784.0
LIANG_13610	24	99.742	387	1	0	1	387	15081	15467	0.0	710.0
LIANG_13625	79	98.667	150	2	0	1	150	6131	6280	1.4999999999999996e-72	267.0
LIANG_13630	45	99.83200000000001	597	1	0	1	597	16200	16796	0.0	1098.0
LIANG_13635	45	98.77799999999999	900	11	0	1	900	16809	17708	0.0	1602.0
LIANG_13650	139	99.788	942	2	0	19	960	1	942	0.0	1729.0
LIANG_13660	45	98.068	207	4	0	1	207	19270	19476	9.609999999999998e-101	361.0
LIANG_13675	77	99.87799999999999	822	1	0	1	822	5358	4537	0.0	1513.0
LIANG_13680	77	99.60799999999999	255	1	0	1	255	5663	5409	2.4899999999999996e-132	466.0
LIANG_13685	63	99.47399999999999	570	3	0	13	582	809	240	0.0	1037.0
LIANG_13755	139	99.682	942	3	0	19	960	1	942	0.0	1724.0
LIANG_13790	130	99.881	838	0	1	31	867	1091	254	0.0	1541.0
