contig_name,plasmid_score,chromosome_score,predicted_label
102,0.89283776,0.14146553,Plasmid
119,0.9546245,0.1975911,Plasmid
127,0.906205,0.16471078,Plasmid
153,0.9488779,0.10515795,Plasmid
177,0.9485858,0.11548567,Plasmid
251,0.15684518,0.96811837,Chromosome
186,0.23529087,0.9730555,Chromosome
179,0.2497577,0.9987465,Chromosome
11,2.4161294e-05,0.9999883,Chromosome
22,0.0008859821,0.9994972,Chromosome
241,0.26732776,0.93788946,Chromosome
158,0.17975874,0.86412084,Chromosome
157,0.17422912,0.8573735,Chromosome
191,0.95392853,0.1615992,Plasmid
182,0.9422243,0.123711914,Plasmid
198,0.22967562,0.9681549,Chromosome
93,0.9293872,0.09274907,Plasmid
4,0.0035584336,0.9963483,Chromosome
142,0.96805525,1.0,Ambiguous
131,0.54313546,0.45833427,Plasmid
218,0.9999435,1.0,Ambiguous
114,0.7542737,0.7745454,Ambiguous
64,0.77934074,0.77821887,Ambiguous
117,0.8438667,0.9448581,Ambiguous
17,0.03603025,0.9471724,Chromosome
268,0.22316362,0.94649273,Chromosome
201,0.1916231,0.9581404,Chromosome
254,0.1476594,0.89180076,Chromosome
253,0.14354543,0.9689434,Chromosome
94,0.12924215,0.91326046,Chromosome
40,0.016839758,0.98378223,Chromosome
279,0.9070443,0.98777604,Ambiguous
29,0.08112382,0.89766103,Chromosome
76,0.599622,0.4420939,Plasmid
184,0.67179674,0.3644378,Plasmid
245,0.7356817,0.33937526,Plasmid
70,0.08799604,0.8988942,Chromosome
26,0.0073213847,0.9913122,Chromosome
81,0.7033131,0.31532437,Plasmid
137,0.9416832,0.9116211,Ambiguous
20,0.024051197,0.9673331,Chromosome
100,0.74893725,0.8013196,Ambiguous
211,0.31754392,0.73927045,Chromosome
216,0.3958407,0.83023185,Chromosome
234,0.0025692214,0.9999281,Chromosome
269,0.9936022,0.75817823,Ambiguous
271,0.15007521,0.9610243,Chromosome
236,0.11879819,0.9117434,Chromosome
235,0.1294887,0.911619,Chromosome
244,0.39148945,0.7894892,Chromosome
205,0.3385543,0.682572,Chromosome
180,0.67150706,0.36393636,Plasmid
88,0.962389,0.78792894,Ambiguous
