contig_name,plasmid_score,chromosome_score,predicted_label
133,0.9796072,0.9948402,Ambiguous
103,0.6929956,0.3535667,Plasmid
92,0.7756212,0.71965325,Ambiguous
80,0.45295525,0.50384694,Chromosome
74,0.7476329,0.27429807,Plasmid
88,0.6980011,0.28276414,Plasmid
91,0.68154144,0.31523576,Plasmid
112,0.7870708,0.49797145,Plasmid
114,0.27265632,0.764795,Chromosome
156,0.07799596,0.9874105,Chromosome
164,0.7392478,0.26424602,Plasmid
63,0.62218165,0.4385121,Plasmid
150,0.11298789,0.9480632,Chromosome
61,0.78678465,0.2194496,Plasmid
115,0.8345075,0.38627815,Plasmid
101,0.70630044,0.28828016,Plasmid
9,0.004597395,0.99510854,Chromosome
23,0.025229042,0.97036,Chromosome
53,0.50332147,0.58535826,Ambiguous
56,0.39627793,0.6699734,Chromosome
83,0.49762228,0.59030074,Chromosome
104,0.4647485,0.594053,Chromosome
121,0.49167264,0.56799614,Chromosome
146,0.86663866,0.97980154,Ambiguous
139,0.3735693,0.8613444,Chromosome
87,0.46014112,0.5905588,Chromosome
145,0.1477085,0.96083814,Chromosome
161,0.23542944,0.96988285,Chromosome
107,0.025815733,0.9992811,Chromosome
52,0.6570932,0.32062012,Plasmid
160,0.09563577,0.9428433,Chromosome
132,0.13824823,0.97351223,Chromosome
124,0.19527596,0.9527213,Chromosome
86,0.5534683,0.50065374,Ambiguous
119,0.4829749,0.58355767,Chromosome
98,0.377074,0.6300024,Chromosome
96,0.8586291,0.9931503,Ambiguous
39,0.05106746,0.95856464,Chromosome
62,0.4774051,0.59548736,Chromosome
82,0.69247127,0.50351703,Ambiguous
71,0.6705191,0.31486145,Plasmid
45,0.48644575,0.46654147,not_labelled
66,0.35092887,0.70936966,Chromosome
140,0.22530122,0.9496252,Chromosome
12,0.0015703554,0.99840075,Chromosome
157,0.19120684,0.9389658,Chromosome
44,0.24433662,0.7754854,Chromosome
126,0.9999808,1.0,Ambiguous
29,0.010292794,0.9891422,Chromosome
34,0.18946698,0.8158432,Chromosome
116,0.98381066,0.9766475,Ambiguous
137,0.8031863,0.7286246,Ambiguous
158,0.36315143,0.99380976,Chromosome
130,0.9514067,0.9973239,Ambiguous
110,0.011797245,0.9996049,Chromosome
152,0.0017459424,0.99955446,Chromosome
143,0.035743207,0.97409976,Chromosome
97,0.46684074,0.52848893,Chromosome
7,3.20126e-05,0.99997556,Chromosome
113,0.088766724,0.93384343,Chromosome
134,0.083959326,0.9422312,Chromosome
58,0.6457205,0.28297237,Plasmid
99,0.69327545,0.7455679,Ambiguous
10,0.0004642655,0.9995976,Chromosome
27,0.018673562,0.98099434,Chromosome
144,0.9032252,0.87687,Ambiguous
100,0.46162748,0.5800114,Chromosome
2,7.5730264e-07,0.9999994,Chromosome
20,0.07777949,0.8316127,Chromosome
151,0.49126768,0.6902121,Chromosome
149,0.20301081,0.87362206,Chromosome
131,0.01049519,0.999271,Chromosome
125,0.13402651,0.99104977,Chromosome
57,0.30847856,0.7479205,Chromosome
21,0.0036821545,0.99576914,Chromosome
17,0.07254964,0.9143416,Chromosome
11,0.0044862884,0.9956204,Chromosome
13,0.017728109,0.98139477,Chromosome
14,0.020791313,0.97712404,Chromosome
15,0.065952025,0.92072886,Chromosome
18,0.039663576,0.95422333,Chromosome
33,0.33004376,0.69922674,Chromosome
41,0.18082221,0.827548,Chromosome
60,0.5047375,0.5733448,Ambiguous
67,0.3859015,0.6894589,Chromosome
68,0.46822143,0.62033135,Chromosome
105,0.4608747,0.6003891,Chromosome
72,0.60363185,0.418044,Plasmid
95,0.68265504,0.32444808,Plasmid
147,0.91765785,0.86660653,Ambiguous
37,0.03684619,0.96031445,Chromosome
84,0.78194547,0.2261204,Plasmid
89,0.6423609,0.39140826,Plasmid
43,0.09740152,0.8842056,Chromosome
65,0.5803608,0.5037955,Ambiguous
76,0.4711353,0.5012971,Chromosome
117,0.85282224,0.8810904,Ambiguous
69,0.5124938,0.57243705,Ambiguous
6,0.0014374091,0.9986355,Chromosome
25,0.06598631,0.9399999,Chromosome
135,0.49949452,0.9356679,Chromosome
49,0.3855664,0.5203054,Chromosome
108,0.10993814,0.9974625,Chromosome
28,0.38599306,0.45387587,not_labelled
111,0.04547838,0.9979956,Chromosome
109,0.7123672,0.72523576,Ambiguous
120,0.7283682,0.98124814,Ambiguous
16,0.12971263,0.818909,Chromosome
94,0.67367834,0.30428478,Plasmid
1,1.9908846e-05,0.99993706,Chromosome
5,4.9472677e-05,0.9999528,Chromosome
22,0.020653486,0.97760755,Chromosome
26,0.14359088,0.7322458,Chromosome
31,0.23963009,0.60666823,Chromosome
32,0.05353674,0.93904275,Chromosome
36,0.25614172,0.5897238,Chromosome
38,0.013824035,0.9863347,Chromosome
46,0.7289172,0.23606187,Plasmid
47,0.16430387,0.8448895,Chromosome
50,0.6205466,0.296483,Plasmid
59,0.7828629,0.20897874,Plasmid
64,0.53709126,0.46438116,Plasmid
70,0.40713486,0.6532373,Chromosome
77,0.6094966,0.3202057,Plasmid
136,0.008424971,0.9992988,Chromosome
142,0.7140715,0.42145523,Plasmid
127,0.63568604,0.33968815,Plasmid
106,0.74033564,0.65045637,Ambiguous
4,0.0010880076,0.9977754,Chromosome
118,0.91626644,0.86213934,Ambiguous
102,0.28846267,0.694865,Chromosome
75,0.8530372,0.1696618,Plasmid
73,0.7785364,0.2236472,Plasmid
48,0.49354002,0.5746544,Chromosome
162,0.58640397,0.9067698,Ambiguous
163,0.73556745,0.2779395,Plasmid
153,0.17730205,0.9497143,Chromosome
19,0.005351509,0.9963045,Chromosome
42,0.09581057,0.90552235,Chromosome
24,0.005497869,0.9949125,Chromosome
93,0.8650279,0.16107409,Plasmid
90,0.2973437,0.7244315,Chromosome
54,0.73236674,0.24945839,Plasmid
141,0.7003049,0.3054631,Plasmid
123,0.1090492,0.9226727,Chromosome
154,0.12304431,0.9287479,Chromosome
148,0.28918427,0.9390543,Chromosome
78,0.24489626,0.7984027,Chromosome
129,0.9813312,0.99936515,Ambiguous
35,0.29253218,0.5556816,Chromosome
55,0.6927798,0.28932738,Plasmid
155,0.46141583,0.5812571,Chromosome
81,0.18219732,0.9229858,Chromosome
165,0.15923291,0.9907522,Chromosome
8,0.0004021832,0.99964976,Chromosome
40,0.08106689,0.9345193,Chromosome
138,0.29643717,0.9533452,Chromosome
3,0.0009552544,0.9977952,Chromosome
159,0.12388819,0.9470827,Chromosome
51,0.41171107,0.49984258,not_labelled
30,0.0013597277,0.9989899,Chromosome
79,1.0,5.1721986e-07,Plasmid
122,0.1632267,0.8793057,Chromosome
128,0.15631096,0.8826307,Chromosome
85,1.0,1.4691519e-08,Plasmid
