contig_name,plasmid_score,chromosome_score,predicted_label
54,0.0037764034,0.9999851,Chromosome
40,0.016305728,0.9925029,Chromosome
24,8.571948e-05,0.9999995,Chromosome
29,0.14480487,0.97420204,Chromosome
15,0.19272901,0.85775006,Chromosome
23,0.00043655784,0.999997,Chromosome
20,0.039388884,0.9994832,Chromosome
30,0.03425035,0.9888144,Chromosome
28,0.29963896,0.90299696,Chromosome
21,0.24317202,0.7657358,Chromosome
35,0.13511147,0.98080987,Chromosome
7,3.876462e-05,0.9999831,Chromosome
44,0.04666074,0.99770457,Chromosome
14,0.04010965,0.97315997,Chromosome
3,1.0169619e-05,0.9999944,Chromosome
19,0.00095784815,0.99998677,Chromosome
32,0.12189722,0.91896415,Chromosome
25,0.046904664,0.99599993,Chromosome
48,0.14505422,0.92938054,Chromosome
5,7.5409166e-06,0.9999969,Chromosome
17,0.41365504,0.53994846,Chromosome
39,0.035907477,0.98866934,Chromosome
42,0.006064324,0.99858874,Chromosome
6,4.965844e-05,0.99997175,Chromosome
26,0.020352332,0.986662,Chromosome
36,0.015679618,0.9992119,Chromosome
45,0.23492484,0.950122,Chromosome
27,0.08241805,0.9895559,Chromosome
53,0.0036298383,0.99916923,Chromosome
11,6.639158e-05,0.9999722,Chromosome
4,6.125938e-06,0.9999968,Chromosome
43,0.0027456197,0.9996451,Chromosome
37,0.033081517,0.97604465,Chromosome
52,0.014468935,0.99777955,Chromosome
31,0.0142029505,0.9938591,Chromosome
38,0.0025581915,0.99967945,Chromosome
46,0.019316735,0.9973381,Chromosome
16,0.00024101992,0.99991274,Chromosome
10,0.0005072099,0.99961483,Chromosome
18,0.16935548,0.8634911,Chromosome
49,0.18314551,0.8495419,Chromosome
50,0.18549909,0.8540972,Chromosome
41,0.19025052,0.97441703,Chromosome
13,0.019220676,0.98800117,Chromosome
51,0.0007957459,0.9997979,Chromosome
1,8.6285805e-09,1.0,Chromosome
8,0.000121437966,0.99993956,Chromosome
9,1.5650174e-05,0.9999944,Chromosome
34,0.12204334,0.9199165,Chromosome
33,0.037923425,0.9957034,Chromosome
2,4.3948245e-07,0.9999993,Chromosome
47,0.18188886,0.94322187,Chromosome
22,0.298706,0.678354,Chromosome
12,0.024611043,0.97508574,Chromosome
